src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,62106,21,6,Benign,0.2701 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62108,21,6,Benign,0.3424 seconds,0.9111111111111112
192.168.100.51,192.168.100.50,62108,21,6,Benign,0.2991 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62110,21,6,Benign,0.2618 seconds,0.8983333333333333
192.168.100.51,192.168.100.50,62110,21,6,Benign,0.2575 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62111,21,6,Benign,0.2772 seconds,0.8983333333333333
192.168.100.51,192.168.100.50,62111,21,6,Benign,0.2608 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62107,21,6,Benign,0.2590 seconds,0.9211111111111112
192.168.100.51,192.168.100.50,62107,21,6,Benign,0.2490 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62112,21,6,Benign,0.2287 seconds,0.9144444444444446
192.168.100.51,192.168.100.50,62112,21,6,Benign,0.2511 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62112,21,6,Benign,0.2423 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62115,21,6,Benign,0.1999 seconds,0.918888888888889
192.168.100.51,192.168.100.50,62115,21,6,Benign,0.2318 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62116,21,6,Benign,0.2037 seconds,0.9122222222222223
192.168.100.51,192.168.100.50,62116,21,6,Benign,0.3217 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62117,21,6,Benign,0.3360 seconds,0.9111111111111112
192.168.100.51,192.168.100.50,62117,21,6,Benign,0.2690 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62118,21,6,Benign,0.2520 seconds,0.9122222222222223
192.168.100.51,192.168.100.50,62118,21,6,Benign,0.2440 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62120,21,6,Benign,0.2495 seconds,0.9033333333333333
192.168.100.51,192.168.100.50,62120,21,6,Benign,0.2543 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62119,21,6,Benign,0.4109 seconds,0.9033333333333333
192.168.100.51,192.168.100.50,62119,21,6,Benign,0.2745 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62121,21,6,Benign,0.2893 seconds,0.9211111111111112
192.168.100.51,192.168.100.50,62121,21,6,Benign,0.2608 seconds,0.970135208292071
192.168.100.50,192.168.100.51,21,62123,6,Benign,0.2473 seconds,0.9866666666666667
192.168.100.51,192.168.100.50,62123,21,6,Benign,0.2526 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62122,21,6,Benign,0.2508 seconds,0.9933333333333333
192.168.100.51,192.168.100.50,62122,21,6,Benign,0.3610 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62124,21,6,Benign,0.4547 seconds,0.9033333333333333
192.168.100.51,192.168.100.50,62124,21,6,Benign,0.5107 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62125,21,6,Benign,0.8059 seconds,0.8866666666666667
192.168.100.51,192.168.100.50,62125,21,6,Benign,0.6755 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62125,21,6,Benign,0.2556 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62127,21,6,Benign,0.5477 seconds,0.9033333333333333
192.168.100.51,192.168.100.50,62127,21,6,Benign,0.2615 seconds,0.9698018749587379
192.168.100.51,192.168.100.50,62129,21,6,Benign,0.2697 seconds,0.9077777777777779
192.168.100.51,192.168.100.50,62129,21,6,Benign,0.6227 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62126,21,6,Benign,0.5304 seconds,0.9144444444444446
192.168.100.51,192.168.100.50,62126,21,6,Benign,0.4934 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62128,21,6,Benign,0.8052 seconds,0.9111111111111112
192.168.100.51,192.168.100.50,62128,21,6,Benign,0.4221 seconds,0.9748018749587379
192.168.100.51,192.168.100.50,62130,21,6,Benign,0.8150 seconds,0.9122222222222223
192.168.100.51,192.168.100.50,62130,21,6,Benign,0.4039 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62132,21,6,Benign,0.2698 seconds,0.89
192.168.100.51,192.168.100.50,62132,21,6,Benign,0.2034 seconds,0.9734685416254043
