src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,56774,80,6,Benign,0.0041 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56775,80,6,Benign,0.0038 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56777,80,6,Benign,0.0042 seconds,0.9999250769615173
192.168.100.51,192.168.100.50,56776,80,6,Benign,0.0038 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56778,80,6,Benign,0.0049 seconds,0.9999403357505798
192.168.100.51,192.168.100.50,56779,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.50,192.168.100.51,80,56778,6,Benign,0.0037 seconds,0.9999040961265564
192.168.100.51,192.168.100.50,56780,80,6,Benign,0.0050 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56781,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56782,80,6,Benign,0.0036 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56783,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56784,80,6,Benign,0.0036 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,56786,80,6,Benign,0.0038 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56785,80,6,Benign,0.0047 seconds,0.9997526407241821
192.168.100.51,192.168.100.50,56788,80,6,Benign,0.0038 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56787,80,6,Benign,0.0046 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56789,80,6,Benign,0.0039 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56791,80,6,Benign,0.0037 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56790,80,6,Benign,0.0038 seconds,0.9999176859855652
192.168.100.51,192.168.100.50,56793,80,6,Benign,0.0039 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56792,80,6,Benign,0.0069 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,56794,80,6,Benign,0.0087 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56796,80,6,Benign,0.0100 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56795,80,6,Benign,0.0079 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56797,80,6,Benign,0.0047 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56798,80,6,Benign,0.0040 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56799,80,6,Benign,0.0039 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56801,80,6,Benign,0.0038 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56800,80,6,Benign,0.0042 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56802,80,6,Benign,0.0039 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56803,80,6,Benign,0.0038 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56805,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56804,80,6,Benign,0.0042 seconds,0.9999348521232605
