src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,51533,80,6,DoS,0.0157 seconds,0.9932154417037964,0.9932154417037964,0.001012494321912527,0.0005602145683951676,0.0032989680767059326,0.001912920386530459
192.168.100.51,192.168.100.50,51540,80,6,DoS,0.0084 seconds,0.9927229285240173,0.9927229285240173,0.001320221577771008,0.0008702753111720085,0.003301232121884823,0.0017853621393442154
192.168.100.51,192.168.100.50,51541,80,6,DoS,0.0086 seconds,0.9955276846885681,0.9955276846885681,0.0006339558749459684,0.00037252603215165436,0.002193716587498784,0.001272035064175725
192.168.100.51,192.168.100.50,51545,80,6,DoS,0.0080 seconds,0.9959405660629272,0.9959405660629272,0.0010970949660986662,0.0005008124862797558,0.0018997418228536844,0.0005618089926429093
192.168.100.51,192.168.100.50,51546,80,6,DoS,0.0084 seconds,0.988466739654541,0.988466739654541,0.0009604922379367054,0.000909003836568445,0.006336124613881111,0.003327719634398818
192.168.100.50,192.168.100.51,80,51546,6,DoS,0.0130 seconds,0.999754011631012,0.999754011631012,3.830163041129708e-05,0.000137223323690705,1.047766454576049e-05,6.000877692713402e-05
192.168.100.51,192.168.100.50,51547,80,6,DoS,0.0177 seconds,0.9954277276992798,0.9954277276992798,0.0007324659964069724,0.0005490973126143217,0.0020829024724662304,0.0012077796272933483
192.168.100.51,192.168.100.50,51548,80,6,DoS,0.0218 seconds,0.9974744915962219,0.9974744915962219,0.00032426411053165793,0.0004162533732596785,0.0013179206289350986,0.00046695099445059896
192.168.100.51,192.168.100.50,51549,80,6,DoS,0.0174 seconds,0.9957542419433594,0.9957542419433594,0.0011068083113059402,0.00053067272529006,0.002013011835515499,0.000595305988099426
192.168.100.51,192.168.100.50,51550,80,6,DoS,0.0148 seconds,0.9985716342926025,0.9985716342926025,0.00032723951153457165,0.0002251004771096632,0.0006468241917900741,0.00022917555179446936
192.168.100.51,192.168.100.50,51551,80,6,DoS,0.0221 seconds,0.9959383010864258,0.9959383010864258,0.0010353181278333068,0.0005307708051986992,0.0019002394983544946,0.0005954160587862134
192.168.100.51,192.168.100.50,51552,80,6,DoS,0.0167 seconds,0.9974744915962219,0.9974744915962219,0.00032426411053165793,0.0004162533732596785,0.0013179206289350986,0.00046695099445059896
192.168.100.51,192.168.100.50,51553,80,6,DoS,0.0218 seconds,0.9878151416778564,0.9878151416778564,0.0021622199565172195,0.0009727578144520521,0.005728335119783878,0.0033215987496078014
192.168.100.51,192.168.100.50,51554,80,6,DoS,0.0201 seconds,0.9961496591567993,0.9961496591567993,0.0010178934317082167,0.0005377474008128047,0.001747261849232018,0.0005474824574775994
192.168.100.51,192.168.100.50,51555,80,6,DoS,0.0151 seconds,0.9871547222137451,0.9871547222137451,0.0008684409549459815,0.002156025730073452,0.005728887859731913,0.0040918802842497826
192.168.100.51,192.168.100.50,51534,80,6,DoS,0.0207 seconds,0.9871547222137451,0.9871547222137451,0.0008684409549459815,0.002156025730073452,0.005728887859731913,0.0040918802842497826
192.168.100.51,192.168.100.50,51556,80,6,DoS,0.0293 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51557,80,6,DoS,0.0275 seconds,0.9968568086624146,0.9968568086624146,0.00040226997225545347,0.00043057987932115793,0.0013632805785164237,0.0009470910299569368
192.168.100.51,192.168.100.50,51560,80,6,DoS,0.0271 seconds,0.9966220855712891,0.9966220855712891,0.00047620959230698645,0.0004905545501969755,0.0018608300015330315,0.0005503016873262823
192.168.100.51,192.168.100.50,51561,80,6,DoS,0.0262 seconds,0.9960460066795349,0.9960460066795349,0.0010177874937653542,0.0005376914632506669,0.0018511052476242185,0.0005474254721775651
192.168.100.51,192.168.100.50,51562,80,6,DoS,0.0295 seconds,0.9972841739654541,0.9972841739654541,0.0006538100424222648,0.00042155460687354207,0.0012113333214074373,0.00042918615508824587
192.168.100.51,192.168.100.50,51563,80,6,DoS,0.0453 seconds,0.9883501529693604,0.9883501529693604,0.001621758216060698,0.0009732847101986408,0.0057314373552799225,0.003323397831991315
192.168.100.50,192.168.100.51,80,51563,6,DoS,0.0299 seconds,0.9998500347137451,0.9998500347137451,2.374416908423882e-05,8.05691524874419e-05,6.778397619200405e-06,3.882194505422376e-05
192.168.100.51,192.168.100.50,51558,80,6,DoS,0.0299 seconds,0.9859601259231567,0.9859601259231567,0.0008673900156281888,0.0021534166298806667,0.006932102143764496,0.004086928442120552
