src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,65477,80,6,DoS,0.4246 seconds,0.5864444444444444,0.5864444444444444,0.09511111111111112,0.04677777777777777,0.05611111111111112,0.21555555555555553
192.168.100.51,192.168.100.50,65478,80,6,DoS,1.2913 seconds,0.5986666666666668,0.5986666666666668,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.17555555555555558
192.168.100.51,192.168.100.50,49156,80,6,DoS,1.4272 seconds,0.6053333333333334,0.6053333333333334,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.1688888888888889
192.168.100.51,192.168.100.50,49155,80,6,DoS,1.8254 seconds,0.6545000000000001,0.6545000000000001,0.12816666666666668,0.04344444444444444,0.051666666666666666,0.12222222222222223
192.168.100.51,192.168.100.50,49187,80,6,DoS,0.9605 seconds,0.6120000000000001,0.6120000000000001,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.16222222222222224
192.168.100.51,192.168.100.50,49221,80,6,DoS,0.6136 seconds,0.6211666666666668,0.6211666666666668,0.14927777777777776,0.04011111111111111,0.053888888888888896,0.13555555555555557
192.168.100.51,192.168.100.50,49244,80,6,DoS,0.7794 seconds,0.5197777777777777,0.5197777777777777,0.02733333333333333,0.04655555555555556,0.06411111111111112,0.3422222222222222
192.168.100.51,192.168.100.50,49268,80,6,DoS,1.0379 seconds,0.6278333333333334,0.6278333333333334,0.13927777777777778,0.04677777777777777,0.05722222222222222,0.12888888888888891
192.168.100.51,192.168.100.50,49267,80,6,DoS,0.5233 seconds,0.5824444444444445,0.5824444444444445,0.06177777777777777,0.047888888888888884,0.06566666666666668,0.2422222222222222
192.168.100.51,192.168.100.50,49350,80,6,DoS,0.5674 seconds,0.5419999999999999,0.5419999999999999,0.022333333333333334,0.03877777777777778,0.06022222222222221,0.33666666666666667
192.168.100.51,192.168.100.50,49351,80,6,DoS,0.5451 seconds,0.5696666666666667,0.5696666666666667,0.024,0.04411111111111111,0.05888888888888888,0.30333333333333334
192.168.100.51,192.168.100.50,49385,80,6,DoS,0.7722 seconds,0.6311666666666668,0.6311666666666668,0.12816666666666668,0.04344444444444444,0.08166666666666667,0.11555555555555558
192.168.100.51,192.168.100.50,49384,80,6,DoS,0.5607 seconds,0.5820000000000001,0.5820000000000001,0.08066666666666666,0.04677777777777777,0.08166666666666667,0.20888888888888887
192.168.100.51,192.168.100.50,49400,80,6,DoS,0.5513 seconds,0.6545000000000001,0.6545000000000001,0.1326111111111111,0.04677777777777777,0.05722222222222222,0.10888888888888888
192.168.100.51,192.168.100.50,49399,80,6,DoS,0.8172 seconds,0.6445000000000001,0.6445000000000001,0.11483333333333334,0.04344444444444444,0.08166666666666667,0.11555555555555558
192.168.100.51,192.168.100.50,49401,80,6,DoS,0.5354 seconds,0.5964444444444444,0.5964444444444444,0.10177777777777779,0.04344444444444444,0.05611111111111112,0.20222222222222222
