src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,58902,80,6,DoS,0.0288 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,58723,80,6,DoS,0.0322 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,58342,80,6,DoS,0.0350 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59350,80,6,BruteForce,0.0302 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58904,80,6,DoS,0.0144 seconds,0.8312766551971436,0.8312766551971436,0.005789050832390785,0.16162480413913727,0.00019782989693339914,0.00111161801032722
192.168.100.51,192.168.100.50,59195,80,6,BruteForce,0.0119 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58391,80,6,DoS,0.0178 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,58390,80,6,DoS,0.0274 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,59298,80,6,DoS,0.0082 seconds,0.7982456684112549,0.7982456684112549,0.0066857002675533295,0.19355635344982147,0.00022847131185699254,0.0012837933609262109
192.168.100.51,192.168.100.50,59023,80,6,DoS,0.0083 seconds,0.6671993732452393,0.6671993732452393,0.008931676857173443,0.32176482677459717,0.0003891121014021337,0.0017150675412267447
192.168.100.51,192.168.100.50,58804,80,6,DoS,0.0123 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59304,80,6,DoS,0.0117 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,59130,80,6,DoS,0.0128 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58943,80,6,DoS,0.0125 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,59238,80,6,DoS,0.0079 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59105,80,6,DoS,0.0084 seconds,0.8312766551971436,0.8312766551971436,0.005789050832390785,0.16162480413913727,0.00019782989693339914,0.00111161801032722
192.168.100.51,192.168.100.50,58911,80,6,DoS,0.0141 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59303,80,6,DoS,0.0190 seconds,0.7621663808822632,0.7621663808822632,0.006383518222719431,0.22996707260608673,0.0002572840021457523,0.0012257681228220463
192.168.100.51,192.168.100.50,58942,80,6,DoS,0.0232 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58756,80,6,DoS,0.0203 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58556,80,6,DoS,0.0171 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56724,80,6,DoS,0.0252 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,59266,80,6,DoS,0.0083 seconds,0.8312766551971436,0.8312766551971436,0.005789050832390785,0.16162480413913727,0.00019782989693339914,0.00111161801032722
192.168.100.51,192.168.100.50,58520,80,6,DoS,0.0162 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58519,80,6,DoS,0.0115 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,56869,80,6,DoS,0.0111 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
