src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,50884,80,6,Benign,0.2775 seconds,1.0
192.168.100.51,192.168.100.50,51853,80,6,Benign,0.4430 seconds,1.0
192.168.100.51,192.168.100.50,50428,80,6,Benign,0.4221 seconds,1.0
192.168.100.51,192.168.100.50,63640,80,6,Benign,0.4161 seconds,1.0
192.168.100.51,192.168.100.50,51816,80,6,Benign,0.3197 seconds,1.0
192.168.100.51,192.168.100.50,51695,80,6,Benign,0.2922 seconds,1.0
192.168.100.51,192.168.100.50,63674,80,6,Benign,0.3119 seconds,1.0
192.168.100.51,192.168.100.50,63673,80,6,Benign,0.3095 seconds,1.0
192.168.100.51,192.168.100.50,63672,80,6,Benign,0.3025 seconds,1.0
192.168.100.51,192.168.100.50,50729,80,6,Benign,0.2916 seconds,1.0
192.168.100.51,192.168.100.50,50257,80,6,Benign,0.3021 seconds,1.0
192.168.100.51,192.168.100.50,49170,80,6,Benign,0.2940 seconds,1.0
192.168.100.51,192.168.100.50,50434,80,6,DoS,0.3390 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.51,192.168.100.50,49585,80,6,Benign,0.3952 seconds,1.0
192.168.100.51,192.168.100.50,51507,80,6,Benign,0.3588 seconds,1.0
192.168.100.51,192.168.100.50,50515,80,6,Benign,0.3959 seconds,1.0
192.168.100.51,192.168.100.50,51396,80,6,Benign,0.4103 seconds,1.0
192.168.100.51,192.168.100.50,51290,80,6,Benign,0.3830 seconds,1.0
192.168.100.51,192.168.100.50,65209,80,6,Benign,0.3058 seconds,1.0
192.168.100.51,192.168.100.50,51403,80,6,Benign,0.2972 seconds,1.0
192.168.100.51,192.168.100.50,50364,80,6,DoS,0.5018 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.51,192.168.100.50,62184,80,6,Benign,0.6403 seconds,1.0
192.168.100.49,224.0.0.251,5353,5353,17,DoS,0.7171 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.51,192.168.100.50,62185,80,6,Benign,0.7211 seconds,1.0
192.168.100.51,192.168.100.50,49874,80,6,Benign,0.5967 seconds,1.0
192.168.100.51,192.168.100.50,62205,80,6,Benign,0.4752 seconds,1.0
192.168.100.51,192.168.100.50,49871,80,6,Benign,0.7077 seconds,1.0
192.168.100.51,192.168.100.50,62206,80,6,Benign,0.7159 seconds,1.0
192.168.100.50,192.168.100.51,80,62750,6,Benign,0.6729 seconds,1.0
192.168.100.51,192.168.100.50,49849,80,6,Benign,0.6828 seconds,1.0
192.168.100.51,192.168.100.50,62342,80,6,Benign,0.5375 seconds,1.0
192.168.100.51,192.168.100.50,49848,80,6,Benign,0.5088 seconds,1.0
192.168.100.51,192.168.100.50,62419,80,6,Benign,0.5714 seconds,1.0
192.168.100.51,192.168.100.50,49846,80,6,Benign,0.3111 seconds,1.0
192.168.100.51,192.168.100.50,49847,80,6,Benign,0.3069 seconds,1.0
192.168.100.51,192.168.100.50,49839,80,6,DoS,0.3622 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.51,192.168.100.50,62768,80,6,Benign,0.4101 seconds,1.0
192.168.100.51,192.168.100.50,62769,80,6,Benign,0.3537 seconds,1.0
192.168.100.51,192.168.100.50,62777,80,6,Benign,0.4975 seconds,1.0
192.168.100.51,192.168.100.50,62778,80,6,Benign,0.4891 seconds,1.0
192.168.100.51,192.168.100.50,62779,80,6,Benign,0.6092 seconds,1.0
192.168.100.51,192.168.100.50,62781,80,6,Benign,0.6400 seconds,1.0
192.168.100.51,192.168.100.50,62783,80,6,Benign,0.5474 seconds,1.0
192.168.100.51,192.168.100.50,62802,80,6,Benign,0.5315 seconds,1.0
192.168.100.51,192.168.100.50,62803,80,6,Benign,0.5655 seconds,1.0
192.168.100.51,192.168.100.50,62804,80,6,Benign,0.6965 seconds,1.0
