src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,51592,110,6,Benign,0.0455 seconds,0.9997279644012451
192.168.100.51,192.168.100.50,51593,5900,6,Benign,0.0094 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51594,443,6,Benign,0.0075 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51695,12000,6,Benign,0.0082 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51696,42510,6,Benign,0.0092 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51697,5431,6,Benign,0.0090 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51698,515,6,Benign,0.0118 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51711,4126,6,Benign,0.0086 seconds,0.9997607469558716
192.168.100.51,192.168.100.50,51699,9535,6,Benign,0.0057 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51700,1174,6,Benign,0.0050 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51701,6156,6,Benign,0.0038 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51702,1154,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51703,524,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51704,19,6,Benign,0.0038 seconds,0.9997105002403259
192.168.100.51,192.168.100.50,51705,9040,6,Benign,0.0037 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51706,12345,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51707,5678,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51708,6839,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51709,1060,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51710,873,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51712,9101,6,Benign,0.0035 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51713,179,6,Benign,0.0035 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51714,1556,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51715,2967,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51716,9,6,Benign,0.0041 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51717,5500,6,Benign,0.0036 seconds,0.9997893571853638
192.168.100.51,192.168.100.50,51718,52869,6,Benign,0.0049 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51719,5963,6,Benign,0.0044 seconds,0.9997023344039917
192.168.100.51,192.168.100.50,51720,5030,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51721,2111,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51722,1045,6,Benign,0.0036 seconds,0.9997893571853638
192.168.100.51,192.168.100.50,51723,3351,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51724,100,6,Benign,0.0036 seconds,0.9997023344039917
192.168.100.51,192.168.100.50,51725,1078,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51726,5679,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51727,6123,6,Benign,0.0038 seconds,0.9997023344039917
192.168.100.51,192.168.100.50,51728,20000,6,Benign,0.0039 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51729,8099,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51730,3801,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51731,1718,6,Benign,0.0037 seconds,0.9997893571853638
192.168.100.51,192.168.100.50,51732,1147,6,Benign,0.0038 seconds,0.9997663497924805
192.168.100.51,192.168.100.50,51733,1805,6,Benign,0.0038 seconds,0.9997893571853638
192.168.100.51,192.168.100.50,51734,10617,6,Benign,0.0037 seconds,0.9997893571853638
192.168.100.51,192.168.100.50,51735,8090,6,Benign,0.0037 seconds,0.9997023344039917
192.168.100.51,192.168.100.50,51736,13722,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51737,3369,6,Benign,0.0036 seconds,0.9997279644012451
192.168.100.51,192.168.100.50,51738,3476,6,Benign,0.0037 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51739,5986,6,Benign,0.0038 seconds,0.9997607469558716
192.168.100.51,192.168.100.50,51740,1114,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51741,9207,6,Benign,0.0036 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51742,2065,6,Benign,0.0037 seconds,0.9997608065605164
192.168.100.51,192.168.100.50,51743,22939,6,Benign,0.0036 seconds,0.9996341466903687
192.168.100.51,192.168.100.50,51744,1047,6,Benign,0.0037 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51745,7938,6,Benign,0.0077 seconds,0.9996917843818665
192.168.100.51,192.168.100.50,51746,60443,6,Benign,0.0059 seconds,0.9997608065605164
