src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,56475,80,6,Benign,0.2443 seconds,1.0
192.168.100.53,192.168.100.50,56474,80,6,Benign,0.2553 seconds,1.0
192.168.100.53,192.168.100.50,56473,80,6,Benign,0.2401 seconds,1.0
51.116.253.169,192.168.100.50,443,37736,6,Benign,0.3873 seconds,1.0
192.168.100.53,192.168.100.50,56472,80,6,Benign,0.4301 seconds,1.0
192.168.100.53,192.168.100.50,56471,80,6,Benign,0.3186 seconds,1.0
192.168.100.53,192.168.100.50,56470,80,6,Benign,0.3435 seconds,1.0
192.168.100.53,192.168.100.50,56469,80,6,Benign,0.2673 seconds,1.0
192.168.100.53,192.168.100.50,56468,80,6,Benign,0.3183 seconds,1.0
192.168.100.53,192.168.100.50,56467,80,6,Benign,0.2885 seconds,1.0
192.168.100.53,192.168.100.50,50235,80,6,Benign,0.2691 seconds,1.0
192.168.100.53,192.168.100.50,50234,80,6,Benign,0.2695 seconds,1.0
192.168.100.53,192.168.100.50,50233,80,6,Benign,0.3194 seconds,1.0
192.168.100.53,192.168.100.50,50232,80,6,Benign,0.6036 seconds,1.0
192.168.100.50,192.168.100.1,13806,53,17,Benign,0.5887 seconds,1.0
192.168.100.50,192.168.100.1,41132,53,17,Benign,0.6972 seconds,1.0
192.168.100.53,192.168.100.50,50217,80,6,Benign,0.6286 seconds,1.0
192.168.100.50,192.168.100.1,32671,53,17,Benign,0.4226 seconds,1.0
192.168.100.53,192.168.100.50,50216,80,6,Benign,0.4136 seconds,1.0
192.168.100.53,192.168.100.50,50215,80,6,DoS,0.3043 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,50194,80,6,Benign,0.4663 seconds,1.0
192.168.100.53,192.168.100.50,50193,80,6,Benign,0.3390 seconds,1.0
192.168.100.53,192.168.100.50,50189,80,6,Benign,0.2481 seconds,1.0
192.168.100.53,192.168.100.50,50188,80,6,Benign,0.2803 seconds,1.0
192.168.100.53,192.168.100.50,50187,80,6,Benign,0.2337 seconds,1.0
192.168.100.53,192.168.100.50,50162,80,6,Benign,0.2699 seconds,1.0
192.168.100.53,192.168.100.50,50161,80,6,Benign,0.2401 seconds,1.0
192.168.100.53,192.168.100.50,50160,80,6,Benign,0.2730 seconds,1.0
192.168.100.53,192.168.100.50,52814,80,6,DoS,0.3583 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,55809,80,6,Benign,0.2928 seconds,1.0
192.168.100.53,192.168.100.50,55699,80,6,Benign,0.2352 seconds,1.0
192.168.100.53,192.168.100.50,51871,80,6,DoS,0.3352 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,51870,80,6,Benign,0.2327 seconds,1.0
192.168.100.53,192.168.100.50,56785,80,6,DoS,0.2828 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,53231,80,6,Benign,0.2401 seconds,1.0
192.168.100.53,192.168.100.50,52852,80,6,Benign,0.2333 seconds,1.0
192.168.100.53,192.168.100.50,52453,80,6,Benign,0.2411 seconds,1.0
192.168.100.53,192.168.100.50,52452,80,6,Benign,0.2858 seconds,1.0
192.168.100.53,192.168.100.50,51878,80,6,Benign,0.2406 seconds,1.0
192.168.100.53,192.168.100.50,56078,80,6,Benign,0.2352 seconds,1.0
192.168.100.53,192.168.100.50,56344,80,6,Benign,0.3047 seconds,1.0
192.168.100.53,192.168.100.50,55532,80,6,Benign,0.2422 seconds,1.0
192.168.100.53,192.168.100.50,55333,80,6,Benign,0.4867 seconds,1.0
192.168.100.50,192.168.100.1,39527,53,17,Benign,0.4376 seconds,1.0
192.168.100.50,192.168.100.1,60639,53,17,Benign,0.4503 seconds,1.0
192.168.100.53,192.168.100.50,54594,80,6,Benign,0.4439 seconds,1.0
