src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,64176,80,6,Benign,0.5974 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,58769,80,6,Benign,0.4173 seconds,0.9009330607663941
192.168.100.50,192.168.100.51,80,62352,6,Benign,0.3254 seconds,0.9850044893378227
192.168.100.51,192.168.100.50,58771,80,6,Benign,0.3328 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,58770,80,6,Benign,0.2471 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,64177,80,6,Benign,0.2605 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,58772,80,6,Benign,0.3000 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,57744,80,6,Benign,0.2921 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,57743,80,6,Benign,0.2526 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,57742,80,6,Benign,0.2514 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62246,80,6,Benign,0.2641 seconds,0.9666666666666667
192.168.100.51,192.168.100.50,64275,80,6,Benign,0.3159 seconds,0.9616666666666667
192.168.100.51,192.168.100.50,64178,80,6,Benign,0.2404 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,63680,80,6,Benign,0.2679 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,62247,80,6,Benign,0.2738 seconds,0.9666666666666667
192.168.100.51,192.168.100.50,58774,80,6,Benign,0.2597 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,58773,80,6,Benign,0.2776 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,63681,80,6,Benign,0.3909 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,62248,80,6,Benign,0.5986 seconds,0.9666666666666667
192.168.100.51,192.168.100.50,58775,80,6,Benign,0.3680 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,64276,80,6,Benign,0.6083 seconds,0.8875997274330607
192.168.100.51,192.168.100.50,62914,80,6,Benign,0.4360 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62502,80,6,Benign,0.2932 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62501,80,6,Benign,0.3766 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62500,80,6,Benign,0.6187 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62499,80,6,Benign,0.5535 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62349,80,6,Benign,0.4221 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62348,80,6,Benign,0.9231 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62347,80,6,Benign,0.4385 seconds,0.9588933782267116
192.168.100.51,192.168.100.50,62346,80,6,Benign,0.5610 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62227,80,6,Benign,0.4389 seconds,0.952226711560045
192.168.100.51,192.168.100.50,62226,80,6,Benign,0.6730 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62225,80,6,Benign,0.3164 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62224,80,6,Benign,0.5255 seconds,0.9009330607663941
192.168.100.51,192.168.100.50,62013,80,6,Benign,0.4586 seconds,0.9588933782267116
192.168.100.51,192.168.100.50,61660,80,6,Benign,0.3741 seconds,0.9009330607663941
