src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,53836,7937,6,Benign,0.2374 seconds,1.0
192.168.100.51,192.168.100.50,54224,9943,6,Benign,0.2808 seconds,1.0
192.168.100.51,192.168.100.50,55319,30718,6,Benign,0.2576 seconds,1.0
192.168.100.51,192.168.100.50,55491,8011,6,Benign,0.2395 seconds,1.0
192.168.100.51,192.168.100.50,56055,5009,6,Benign,0.2550 seconds,1.0
192.168.100.51,192.168.100.50,56286,5822,6,Benign,0.2552 seconds,1.0
192.168.100.51,192.168.100.50,56612,1147,6,Benign,0.2518 seconds,1.0
192.168.100.51,192.168.100.50,56738,16016,6,Benign,0.2544 seconds,1.0
192.168.100.50,192.168.100.51,83,58357,6,Benign,0.2514 seconds,1.0
192.168.100.51,192.168.100.50,59216,4045,6,Benign,0.2513 seconds,1.0
192.168.100.51,192.168.100.50,60404,13783,6,Benign,0.2348 seconds,1.0
192.168.100.51,192.168.100.50,60728,41511,6,Benign,0.2683 seconds,1.0
192.168.100.51,192.168.100.50,60330,3826,6,Benign,0.2708 seconds,1.0
192.168.100.51,192.168.100.50,60329,541,6,Benign,0.2583 seconds,1.0
192.168.100.51,192.168.100.50,61525,6792,6,Benign,0.2478 seconds,1.0
192.168.100.51,192.168.100.50,61943,8873,6,Benign,0.2407 seconds,1.0
192.168.100.51,192.168.100.50,62132,25,6,Benign,0.3020 seconds,1.0
192.168.100.51,192.168.100.50,62152,21,6,Benign,0.2471 seconds,1.0
192.168.100.51,192.168.100.50,62771,49,6,Benign,0.2517 seconds,1.0
192.168.100.51,192.168.100.50,63133,2068,6,Benign,0.2609 seconds,1.0
192.168.100.51,192.168.100.50,63301,3325,6,Benign,0.2534 seconds,1.0
192.168.100.50,192.168.100.51,981,64122,6,Benign,0.2427 seconds,1.0
192.168.100.51,192.168.100.50,64246,110,6,Benign,0.2477 seconds,1.0
192.168.100.51,192.168.100.50,64521,9010,6,Benign,0.2581 seconds,1.0
192.168.100.51,192.168.100.50,64865,7,6,Benign,0.2405 seconds,1.0
192.168.100.51,192.168.100.50,65199,3995,6,Benign,0.2580 seconds,1.0
192.168.100.51,192.168.100.50,49424,1122,6,Benign,0.2492 seconds,1.0
192.168.100.51,192.168.100.50,49772,119,6,Benign,0.2499 seconds,1.0
192.168.100.51,192.168.100.50,50332,1163,6,Benign,0.2685 seconds,1.0
192.168.100.51,192.168.100.50,51064,1216,6,Benign,0.2470 seconds,1.0
192.168.100.51,192.168.100.50,51190,5120,6,Benign,0.2380 seconds,1.0
192.168.100.51,192.168.100.50,51504,4006,6,Benign,0.2818 seconds,1.0
192.168.100.51,192.168.100.50,51869,9595,6,Benign,0.2435 seconds,1.0
192.168.100.51,192.168.100.50,52857,50389,6,Benign,0.2436 seconds,1.0
192.168.100.51,192.168.100.50,53152,41511,6,Benign,0.3107 seconds,1.0
192.168.100.51,192.168.100.50,54239,995,6,Benign,0.2550 seconds,1.0
192.168.100.51,192.168.100.50,54240,8080,6,Benign,0.2555 seconds,1.0
192.168.100.51,192.168.100.50,54676,1148,6,Benign,0.2502 seconds,1.0
192.168.100.51,192.168.100.50,54677,6,6,Benign,0.2946 seconds,1.0
192.168.100.51,192.168.100.50,54678,3493,6,Benign,0.2486 seconds,1.0
192.168.100.51,192.168.100.50,54679,2119,6,Benign,0.2525 seconds,1.0
192.168.100.51,192.168.100.50,54995,3128,6,Benign,0.2648 seconds,1.0
192.168.100.51,192.168.100.50,55389,6156,6,Benign,0.2706 seconds,1.0
192.168.100.51,192.168.100.50,55390,5009,6,Benign,0.2398 seconds,1.0
192.168.100.51,192.168.100.50,56002,6005,6,Benign,0.2728 seconds,1.0
192.168.100.51,192.168.100.50,56003,9666,6,Benign,0.2611 seconds,1.0
192.168.100.51,192.168.100.50,56576,135,6,Benign,0.2578 seconds,1.0
192.168.100.51,192.168.100.50,56577,554,6,Benign,0.2640 seconds,1.0
192.168.100.50,192.168.100.51,5811,56836,6,Benign,0.2552 seconds,1.0
192.168.100.51,192.168.100.50,57127,1334,6,Benign,0.2632 seconds,1.0
192.168.100.51,192.168.100.50,56559,1124,6,Benign,0.2794 seconds,1.0
192.168.100.51,192.168.100.50,57708,26,6,Benign,0.2503 seconds,1.0
192.168.100.51,192.168.100.50,58124,2170,6,Benign,0.4711 seconds,1.0
192.168.100.51,192.168.100.50,58125,1247,6,Benign,0.2874 seconds,1.0
192.168.100.51,192.168.100.50,58128,1073,6,Benign,0.2454 seconds,1.0
192.168.100.51,192.168.100.50,58611,1947,6,Benign,0.2519 seconds,1.0
192.168.100.51,192.168.100.50,58617,2021,6,Benign,0.2872 seconds,1.0
192.168.100.51,192.168.100.50,58618,3269,6,Benign,0.2411 seconds,1.0
192.168.100.51,192.168.100.50,58621,1061,6,Benign,0.2437 seconds,1.0
192.168.100.51,192.168.100.50,59796,143,6,Benign,0.2899 seconds,1.0
192.168.100.51,192.168.100.50,59797,8888,6,Benign,0.2616 seconds,1.0
192.168.100.51,192.168.100.50,59992,8086,6,Benign,0.2490 seconds,1.0
192.168.100.51,192.168.100.50,60314,8652,6,Benign,0.2549 seconds,1.0
192.168.100.51,192.168.100.50,60802,15003,6,Benign,0.2636 seconds,1.0
192.168.100.51,192.168.100.50,60948,110,6,Benign,0.2470 seconds,1.0
192.168.100.51,192.168.100.50,62038,25,6,Benign,0.2297 seconds,1.0
192.168.100.51,192.168.100.50,62039,21,6,Benign,0.2697 seconds,1.0
192.168.100.51,192.168.100.50,62583,6123,6,Benign,0.2673 seconds,1.0
192.168.100.51,192.168.100.50,62949,52673,6,Benign,0.2380 seconds,1.0
192.168.100.51,192.168.100.50,63120,3690,6,Benign,0.2506 seconds,1.0
192.168.100.51,192.168.100.50,65131,139,6,Benign,0.3000 seconds,1.0
192.168.100.51,192.168.100.50,65132,1723,6,Benign,0.2661 seconds,1.0
192.168.100.51,192.168.100.50,65518,19101,6,Benign,0.2318 seconds,1.0
192.168.100.51,192.168.100.50,65519,109,6,Benign,0.2352 seconds,1.0
192.168.100.51,192.168.100.50,49370,50006,6,Benign,0.2921 seconds,1.0
192.168.100.51,192.168.100.50,49809,1048,6,Benign,0.2392 seconds,1.0
192.168.100.51,192.168.100.50,50183,6101,6,Benign,0.2429 seconds,1.0
192.168.100.51,192.168.100.50,49918,22,6,Benign,0.2497 seconds,1.0
192.168.100.51,192.168.100.50,50971,1107,6,Benign,0.2626 seconds,1.0
192.168.100.51,192.168.100.50,51550,366,6,Benign,0.2416 seconds,1.0
192.168.100.51,192.168.100.50,51909,33354,6,Benign,0.2363 seconds,1.0
192.168.100.51,192.168.100.50,53070,1720,6,Benign,0.2690 seconds,1.0
192.168.100.51,192.168.100.50,53071,554,6,Benign,0.2471 seconds,1.0
192.168.100.51,192.168.100.50,53400,6788,6,Benign,0.2384 seconds,1.0
192.168.100.51,192.168.100.50,53805,5102,6,Benign,0.2597 seconds,1.0
192.168.100.51,192.168.100.50,54102,587,6,Benign,0.2543 seconds,1.0
192.168.100.51,192.168.100.50,54397,27000,6,Benign,0.2556 seconds,1.0
192.168.100.51,192.168.100.50,54786,3261,6,Benign,0.2363 seconds,1.0
192.168.100.51,192.168.100.50,55119,587,6,Benign,0.3148 seconds,1.0
192.168.100.51,192.168.100.50,55831,70,6,Benign,0.2860 seconds,1.0
192.168.100.51,192.168.100.50,55832,3003,6,Benign,0.2418 seconds,1.0
192.168.100.51,192.168.100.50,56710,1783,6,Benign,0.2635 seconds,1.0
192.168.100.51,192.168.100.50,57033,16000,6,Benign,0.2503 seconds,1.0
192.168.100.51,192.168.100.50,57330,8080,6,Benign,0.2613 seconds,1.0
192.168.100.51,192.168.100.50,57689,3995,6,Benign,0.2471 seconds,1.0
192.168.100.51,192.168.100.50,58336,554,6,Benign,0.2404 seconds,1.0
192.168.100.51,192.168.100.50,58338,113,6,Benign,0.2614 seconds,1.0
192.168.100.51,192.168.100.50,58339,445,6,Benign,0.2454 seconds,1.0
192.168.100.51,192.168.100.50,58637,1072,6,Benign,0.2346 seconds,1.0
192.168.100.50,192.168.100.51,2638,59020,6,Benign,0.2563 seconds,1.0
192.168.100.51,192.168.100.50,59309,1043,6,Benign,0.2647 seconds,1.0
192.168.100.51,192.168.100.50,59896,9,6,Benign,0.2473 seconds,1.0
192.168.100.51,192.168.100.50,60293,3801,6,Benign,0.2342 seconds,1.0
192.168.100.51,192.168.100.50,60389,554,6,Benign,0.2765 seconds,1.0
192.168.100.51,192.168.100.50,61220,3878,6,Benign,0.3978 seconds,1.0
192.168.100.50,192.168.100.51,5862,61617,6,Benign,0.2874 seconds,1.0
192.168.100.51,192.168.100.50,61618,5901,6,Benign,0.2633 seconds,1.0
192.168.100.51,192.168.100.50,61619,7019,6,Benign,0.2719 seconds,1.0
192.168.100.51,192.168.100.50,61622,65000,6,Benign,0.2677 seconds,1.0
192.168.100.51,192.168.100.50,61623,9009,6,Benign,0.2469 seconds,1.0
192.168.100.51,192.168.100.50,61626,6156,6,Benign,0.2544 seconds,1.0
192.168.100.51,192.168.100.50,61643,3367,6,Benign,0.2544 seconds,1.0
192.168.100.51,192.168.100.50,61979,3071,6,Benign,0.2542 seconds,1.0
192.168.100.51,192.168.100.50,62594,5811,6,Benign,0.2438 seconds,1.0
